,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,PDB_IDs
80,2.248201624865942e-15,-1.554312234475219e-14,6.208367153703875e-13,9.237055564881302e-14,-2.1011601347709075e-09,3.241851231905457e-14,-8.526512829121202e-14,1.021192019834416e-10,-7.684093361604027e-10,-5.684341886080801e-13,9.663381206337363e-13,2.4010660126805305e-10,-9.43600753089413e-12,2.903107088059187e-09,5.093170329928398e-10,-7.105427357601002e-15,3.694822225952521e-13,1.3841372492606752e-11,-1.1682459444273263e-09,8.526512829121202e-13,-3.410605131648481e-13,2.7330315788276494e-10,-4.922640073345974e-11,-1.255102688446641e-10,9.786162991076708e-10,0.0,-1.1368683772161603e-12,-3.1650415621697903e-10,-2.091837814077735e-11,6.875779945403337e-10,-2.3283064365386963e-10,-4.092726157978177e-12,9.276845958083868e-11,-9.458744898438454e-11,2.1827872842550278e-11,2fzk
81,2.220446049250313e-16,5.773159728050814e-15,-6.217248937900877e-15,-5.8548721426632255e-12,-2.2748025685359607e-10,-2.6645352591003757e-15,8.171241461241152e-14,-2.19735341033811e-12,3.255706815252779e-11,8.704148513061227e-14,-1.7053025658242404e-13,2.0456525362533284e-11,5.684341886080801e-13,5.684341886080801e-13,2.8194335754960775e-11,1.0325074129013956e-14,5.062616992290714e-14,1.4281908988778014e-12,1.6981971384666394e-12,-5.5067062021407764e-14,2.3021584638627246e-12,2.312816604899126e-12,1.4210854715202004e-13,1.0231815394945443e-11,-2.0463630789890885e-12,1.0480505352461478e-13,-4.956035581926699e-13,1.163149576655087e-10,-5.364597654988756e-13,-7.8017592386459e-12,6.394884621840902e-12,3.651301483387215e-12,1.3315570868144277e-11,2.6119550966541283e-11,1.3294254586071474e-10,3jdw
82,-5.828670879282072e-16,-2.6645352591003757e-15,-2.397193554770638e-12,2.4149571231646405e-11,-1.318554154750018e-10,-1.021405182655144e-14,6.217248937900877e-15,-5.346834086594754e-13,1.3084644479022245e-11,-1.7341683644644945e-13,1.3002932064409833e-12,-1.6710544059606036e-10,-3.298339379398385e-11,1.4177103935253399e-11,6.17177420281223e-11,1.3766765505351941e-14,-1.7408297026122455e-13,5.8193450058752205e-12,-1.3289991329656914e-10,-1.1368683772161603e-13,5.130118552187923e-12,-1.8047785488306545e-11,3.481659405224491e-12,5.6360249800491147e-11,5.8548721426632255e-12,-7.105427357601002e-15,-3.410605131648481e-13,-1.4779288903810084e-12,-2.2737367544323206e-12,-3.410605131648481e-12,-1.9753088054130785e-11,-1.1624479157035239e-11,4.9112713895738125e-11,-1.2732925824820995e-11,-1.0913936421275139e-11,2azr
83,-4.6074255521944e-15,-2.6201263381153694e-14,9.698908343125368e-13,-3.325340003357269e-12,-1.6243575373664498e-09,-3.6415315207705135e-14,-9.237055564881302e-14,7.815970093361102e-12,-1.4597389963455498e-10,1.1368683772161603e-12,4.1382008930668235e-11,9.372342901770025e-10,-3.183231456205249e-11,-2.9103830456733704e-11,-1.811713445931673e-09,4.440892098500626e-16,-2.3803181647963356e-13,-5.4143356464919634e-12,-1.206217348226346e-09,3.552713678800501e-14,-1.5916157281026244e-12,5.559286364587024e-11,1.978150976356119e-11,1.468833943363279e-10,-7.021299097687006e-10,-1.0169642905566434e-12,-4.263256414560601e-13,-5.82843995289295e-10,1.1425527191022411e-11,-3.126388037344441e-11,3.1513991416431963e-10,-2.7178259642823832e-12,5.168203642824665e-10,-3.5788616514764726e-10,3.285549610154703e-11,1c3x
84,1.3600232051658168e-15,-4.6629367034256575e-15,8.881784197001252e-14,2.1032064978498966e-12,1.3017142919125035e-10,1.4432899320127035e-15,8.881784197001252e-14,-1.1795009413617663e-12,7.275957614183426e-12,1.5631940186722204e-13,1.0231815394945443e-12,1.0231815394945443e-12,4.547473508864641e-13,-2.660272002685815e-11,-1.8962964531965554e-10,-9.103828801926284e-15,4.796163466380676e-13,-2.2026824808563106e-12,-6.548361852765083e-11,1.3145040611561853e-13,1.9895196601282805e-13,2.3874235921539366e-12,-1.8758328224066645e-12,2.6489033189136535e-11,-1.5916157281026244e-11,-3.765876499528531e-13,1.0800249583553523e-12,-1.546140993013978e-11,-1.7053025658242404e-13,1.5575096767861396e-11,-1.5006662579253316e-11,3.126388037344441e-12,6.093614501878619e-11,-2.864908310584724e-11,1.8189894035458565e-11,2a8g
85,-2.220446049250313e-15,-1.0658141036401503e-14,3.694822225952521e-13,0.0,-2.9103830456733704e-11,-1.4210854715202004e-14,-2.2737367544323206e-13,5.9117155615240335e-12,2.1827872842550278e-11,5.684341886080802e-14,3.410605131648481e-13,5.4569682106375694e-12,1.9326762412674725e-12,8.731149137020111e-11,1.0550138540565968e-10,-5.329070518200751e-15,-3.552713678800501e-14,-6.821210263296962e-13,6.821210263296962e-12,5.684341886080802e-14,2.842170943040401e-14,-4.661160346586257e-12,8.526512829121202e-13,-5.9117155615240335e-12,1.318767317570746e-11,1.7763568394002505e-14,-1.7053025658242404e-13,1.2505552149377763e-12,5.684341886080802e-14,2.6716406864579767e-11,6.59383658785373e-12,7.815970093361102e-13,-4.334310688136611e-11,3.552713678800501e-12,-1.9895196601282805e-13,1fwu
86,-7.993605777301127e-15,1.3322676295501878e-14,4.973799150320701e-14,1.1652900866465643e-12,-5.768470145994797e-10,4.440892098500626e-16,1.7408297026122455e-13,2.1600499167107046e-12,-5.343281372915953e-12,1.2390088954816747e-12,-2.1600499167107046e-12,-8.832046205498045e-12,9.912071163853398e-13,1.0165024377783993e-10,8.912195426091785e-10,3.552713678800501e-15,-1.2434497875801753e-13,4.249045559845399e-12,8.185452315956354e-12,7.105427357601002e-15,-1.4281908988778014e-12,-1.2278178473934531e-11,-4.973799150320701e-13,1.1581846592889633e-11,3.112177182629239e-11,-2.8421709430404007e-13,5.968558980384842e-13,-8.463985068374313e-11,5.542233338928781e-13,-4.0188297134591267e-11,-1.5859313862165436e-11,-1.4061640740692383e-11,1.9554136088117957e-11,4.774847184307873e-11,4.664570951717906e-10,1wht
87,-2.983724378680108e-16,2.220446049250313e-15,-2.930988785010413e-14,1.0969003483296547e-13,8.334311019098095e-11,-2.142730437526552e-14,7.72715225139109e-14,-5.7411853049416095e-12,2.2929214082978433e-11,-3.836930773104541e-13,1.4139800441625994e-12,1.0629719326971099e-11,7.958078640513122e-13,-1.745092959026806e-11,-8.185452315956354e-12,1.0250134074851758e-13,-2.6867397195928788e-14,-7.833012016789098e-12,4.990674540295004e-12,2.4291679778798425e-13,1.8616219676914625e-12,8.167466702957427e-12,-3.183231456205249e-12,4.015987542516086e-11,-3.410605131648481e-13,6.217248937900877e-15,2.974620549878182e-12,-1.7226220450083929e-12,8.325784506268974e-12,-2.092193085445615e-11,4.6924242269597016e-11,6.9970695903975866e-12,-1.368682944757893e-12,-6.648193107139377e-11,3.6977088058165464e-11,2bjm
88,-1.1102230246251565e-16,-2.886579864025407e-15,2.9753977059954195e-14,-3.312905505481467e-12,-5.3717030823463574e-12,-8.881784197001252e-16,-4.884981308350689e-14,1.5631940186722204e-13,1.1823431123048067e-11,4.902744876744691e-13,4.263256414560601e-14,-1.887201506178826e-11,9.663381206337363e-13,7.275957614183426e-12,-3.092281986027956e-11,1.4432899320127035e-15,2.4868995751603507e-14,4.702904732312163e-12,-1.936228954946273e-12,-1.270095140171179e-13,-3.2862601528904634e-13,-1.8189894035458565e-12,3.552713678800501e-14,2.027888967859326e-11,-1.318767317570746e-11,-2.4291679778798425e-13,-2.05613304160579e-12,-3.339550858072471e-12,1.2647660696529783e-12,-4.121147867408581e-12,1.8047785488306545e-11,7.833733661755105e-13,2.042810365310288e-13,-5.5081272876122966e-11,-1.4459544672718039e-11,2fx6
89,-2.220446049250313e-15,2.1316282072803006e-14,-6.252776074688882e-13,-3.637978807091713e-12,-2.1827872842550278e-11,1.4210854715202004e-14,-1.5631940186722204e-13,4.547473508864641e-12,-5.093170329928398e-11,1.4210854715202004e-14,-1.7053025658242404e-12,1.8189894035458565e-12,7.02016222930979e-12,3.8198777474462986e-11,4.956746124662459e-11,-1.5987211554602254e-14,1.2079226507921703e-13,-5.684341886080801e-13,1.8189894035458565e-12,-2.1316282072803006e-14,-2.8421709430404007e-13,2.1827872842550278e-11,-2.9842794901924208e-12,-2.2282620193436742e-11,-1.5688783605583012e-11,3.552713678800501e-15,4.547473508864641e-13,-2.319211489520967e-11,1.6484591469634324e-12,-8.640199666842818e-12,4.547473508864641e-13,-2.842170943040401e-14,2.0463630789890885e-12,-1.0800249583553523e-11,4.547473508864641e-13,1fwv
90,1.4710455076283324e-15,-3.4638958368304884e-14,-6.981082378842984e-13,2.2808421817899216e-12,-2.127649167960044e-10,-6.350475700855895e-14,-4.3298697960381105e-14,-2.1316282072803006e-14,-1.0061285138363019e-11,-7.460698725481052e-14,3.558930927738402e-12,-1.404032445861958e-11,-2.2254198484006338e-11,3.7762504234706284e-10,-7.707967597525567e-11,-1.9984014443252818e-15,-8.193445921733655e-14,-5.7127635955112055e-12,-4.433786671143025e-12,-1.7053025658242404e-13,-2.5650592760939617e-12,-2.4556356947869062e-11,1.3073986337985843e-12,2.3419488570652902e-11,-2.432898327242583e-10,-7.105427357601002e-15,5.424993787528365e-12,2.3078428057488054e-11,5.684341886080802e-14,-1.6825651982799172e-11,1.8189894035458565e-12,-6.0254023992456496e-12,3.694822225952521e-11,-2.000888343900442e-11,-1.0186340659856796e-10,2am4
91,-2.3592239273284576e-15,-1.6653345369377348e-14,-1.2012613126444194e-12,7.464251439159852e-12,-1.0192735544478637e-10,2.398081733190338e-14,1.1002310174035301e-13,2.1049828546892968e-13,-2.3282709094019083e-11,2.2026824808563106e-13,9.229284003708926e-13,-1.0800249583553523e-11,5.5209170568559784e-12,-1.033806373840207e-11,-5.715605766454246e-11,1.0103029524088925e-14,-1.8474111129762605e-13,-1.213251721310371e-12,-1.6502355038028327e-11,-2.1316282072803006e-14,4.1033842990145786e-12,-2.1437074337882223e-11,-1.2292389328649733e-12,-2.0940360556664928e-11,-5.115907697472721e-12,3.019806626980426e-14,-7.389644451905042e-13,-4.206412995699793e-12,3.808509063674137e-12,-3.353761712787673e-12,-1.4779288903810084e-12,2.3732127374387346e-12,0.0,-9.094947017729282e-13,-6.821210263296962e-12,2hb1
92,-2.7755575615628914e-16,-1.2156942119645464e-14,-1.6653345369377348e-14,-5.417888360170764e-12,-4.956746124662459e-11,2.6645352591003757e-15,1.6253665080512292e-13,2.5863755581667647e-12,-2.1728396859543864e-11,1.3944401189291966e-13,2.1103119252074976e-12,4.831690603168681e-13,-4.121147867408581e-13,-1.7053025658242404e-12,-4.001776687800884e-11,-1.1407541578023483e-14,2.902122986370159e-13,-1.580957587066223e-12,7.132427981559886e-11,-2.1316282072803006e-14,-2.1316282072803006e-14,2.928146614067373e-11,-7.958078640513122e-13,8.412825991399586e-12,9.094947017729282e-12,-4.618527782440651e-14,1.2818190953112207e-11,7.389644451905042e-13,-5.172751116333529e-12,2.2737367544323206e-13,5.002220859751105e-12,4.689582056016661e-13,9.777068044058979e-12,-2.7284841053187847e-12,3.9108272176235914e-11,2hu6
93,3.9968028886505635e-15,8.526512829121202e-14,1.8189894035458565e-12,0.0,7.450580596923828e-09,9.237055564881302e-14,-2.9558577807620168e-12,0.0,-9.313225746154785e-10,1.9326762412674725e-12,1.8189894035458565e-11,8.149072527885437e-10,2.7284841053187847e-11,2.7939677238464355e-09,1.1641532182693481e-10,-1.8474111129762605e-13,-4.547473508864641e-13,-4.3655745685100555e-11,9.313225746154785e-10,-1.3642420526593924e-12,2.9103830456733704e-11,-4.656612873077393e-10,-3.2741809263825417e-11,1.1641532182693481e-09,1.1059455573558807e-09,-1.7280399333685637e-11,-1.4551915228366852e-11,-9.313225746154785e-10,9.458744898438454e-11,-2.0954757928848267e-09,2.3283064365386963e-09,5.820766091346741e-11,4.6566128730773926e-09,1.6298145055770874e-09,-1.0710209608078003e-08,1r0x
94,0.0,1.7763568394002505e-15,-1.4210854715202004e-14,-4.092726157978177e-12,3.8198777474462986e-11,1.0658141036401503e-14,5.684341886080802e-14,3.979039320256561e-13,3.228706191293895e-11,8.526512829121202e-14,-6.394884621840902e-14,7.105427357601002e-12,-7.123190925995004e-13,-1.892885848064907e-11,-2.674482857401017e-11,-7.105427357601002e-15,2.1316282072803006e-14,4.888534022029489e-12,1.8189894035458565e-12,3.375077994860476e-14,-1.4210854715202004e-14,-2.2737367544323206e-13,2.334132886971929e-12,4.575895218295045e-12,7.602807272633072e-12,6.039613253960852e-14,1.6484591469634324e-12,-4.547473508864641e-13,-6.394884621840902e-13,6.87805368215777e-12,6.906475391588174e-12,-2.2168933355715126e-12,-2.2737367544323206e-12,1.5432988220709376e-11,-4.695266397902742e-11,1utj
95,2.220446049250313e-16,-5.329070518200751e-15,-1.4210854715202004e-13,9.876544027065393e-13,-5.846914064022712e-10,-1.7763568394002505e-15,-1.652011860642233e-13,-3.5775826745521044e-12,-8.517986316292081e-11,-4.334310688136611e-13,3.339550858072471e-13,8.738254564377712e-11,-1.5774048733874224e-12,4.3229420043644495e-11,-4.661160346586257e-11,0.0,-4.263256414560601e-14,-1.9042545318370685e-12,-1.1755219020415097e-10,1.4210854715202004e-13,-9.094947017729282e-13,2.97859514830634e-11,-9.208633855450898e-12,-7.275957614183426e-12,-2.2964741219766438e-11,4.547473508864641e-13,-2.864908310584724e-11,0.0,9.094947017729282e-13,-1.9281287677586079e-10,-3.2741809263825417e-11,1.4551915228366852e-11,1.7462298274040222e-10,2.9103830456733704e-11,2.3283064365386963e-10,1aj7
96,-1.3600232051658168e-14,1.7430501486614958e-14,6.608047442568932e-13,-2.1600499167107046e-12,1.9099388737231493e-10,-1.4432899320127035e-14,3.517186542012496e-13,0.0,1.2960299500264227e-11,3.774758283725532e-13,-5.044853423896711e-13,-3.979039320256561e-12,-1.5091927707544528e-11,-4.7407411329913884e-11,-2.916777930295211e-11,-1.8762769116165146e-14,1.9539925233402755e-14,-8.526512829121202e-14,-1.63140612130519e-11,1.7763568394002505e-15,-1.2860823517257813e-12,-1.0061285138363019e-11,1.7763568394002505e-15,-4.988010005035903e-12,-3.4354741274000844e-11,2.044614477725304e-13,-1.9877433032888803e-12,6.508571459562518e-12,-3.887556943027448e-12,1.2789769243681803e-12,1.0613732115416497e-10,-3.597122599785507e-14,6.764366844436154e-12,-6.423306331271306e-12,2.056204095879366e-10,2gvv
97,8.576472865229334e-15,3.1086244689504383e-15,-7.034373084024992e-13,-2.5011104298755527e-12,2.2737367544323206e-11,-1.4654943925052066e-14,5.524469770534779e-13,-7.531752999057062e-13,2.8194335754960775e-11,-1.2878587085651816e-13,5.684341886080802e-14,6.434675015043467e-11,9.166001291305292e-13,-5.7269744502264075e-11,5.104254796606256e-10,2.6645352591003757e-15,1.7408297026122455e-13,4.973799150320701e-12,-9.094947017729282e-12,-3.197442310920451e-14,-9.805489753489383e-13,-1.0800249583553523e-10,6.316724920907291e-12,1.4335910236695781e-10,1.1937117960769683e-10,-1.0658141036401503e-13,-3.211653165635653e-12,-8.571987564209849e-11,-2.8705926524708048e-12,5.434230843093246e-11,5.763922672485933e-11,2.2737367544323206e-13,9.777068044058979e-11,-1.3869794202037156e-10,-2.0736479200422764e-10,2a5b
98,-8.881784197001252e-16,-6.039613253960852e-14,5.002220859751105e-12,1.3642420526593924e-11,2.444721758365631e-09,-8.881784197001252e-16,-2.2737367544323206e-13,2.7284841053187847e-12,-6.002665031701326e-10,-3.4638958368304884e-14,5.684341886080802e-14,1.177795638795942e-10,-5.684341886080802e-14,1.8613377505971584e-10,-2.2737367544323206e-11,1.0658141036401503e-14,0.0,-4.547473508864641e-12,5.820766091346741e-11,1.6129320101754274e-12,-1.0231815394945443e-12,-1.837179297581315e-10,1.5489831639570184e-12,-1.1959855328314006e-10,3.3355718187522143e-10,-7.958078640513122e-13,-8.094502845779061e-11,-1.3096723705530167e-10,-1.6086687537608668e-11,-2.582964953035116e-10,1.7189449863508344e-10,-1.3642420526593924e-12,-3.8562575355172157e-10,8.785718819126487e-10,1.1859810911118984e-09,1v1m
99,1.3933298959045715e-14,3.352873534367973e-14,-6.128431095930864e-13,1.5631940186722204e-12,-3.001332515850663e-11,2.886579864025407e-14,9.237055564881302e-14,1.0231815394945443e-12,5.843503458891064e-11,-8.029132914089132e-13,6.764366844436154e-12,-7.821654435247183e-11,-1.5063505998114124e-12,1.5916157281026244e-12,2.637534635141492e-11,-3.058664432842306e-14,-8.171241461241152e-14,5.968558980384842e-13,-2.5124791136477143e-11,-1.0036416142611415e-13,-4.973799150320701e-13,3.637978807091713e-12,2.5579538487363607e-13,-1.2880718713859096e-10,3.3310243452433497e-11,-3.3093527918026666e-12,5.861977570020827e-13,-4.143885234952904e-11,-2.842170943040401e-14,-3.0098590286797844e-11,-1.411990524502471e-10,-7.618794484187674e-12,-2.631850293255411e-11,4.419575816427823e-11,3.880451515669847e-10,1z3t
100,6.661338147750939e-16,-1.5987211554602254e-14,-4.618527782440651e-14,-3.282707439211663e-12,-4.973799150320701e-11,5.329070518200751e-15,0.0,-1.4992451724538114e-12,7.453593298123451e-12,1.0658141036401503e-13,1.2363443602225743e-12,5.5706550483591855e-12,2.5863755581667647e-12,-5.070432962384075e-11,3.77212927560322e-10,1.2434497875801753e-14,-2.1316282072803006e-14,3.481659405224491e-12,1.5347723092418164e-12,-2.1316282072803006e-14,1.7479351299698465e-12,6.849631972727366e-12,-2.2737367544323206e-13,5.229594535194337e-12,-4.547473508864641e-12,-3.979039320256561e-13,-1.4068746168049984e-12,-6.480149750132114e-11,-4.547473508864641e-13,-3.069544618483633e-12,5.684341886080801e-13,3.950617610826157e-12,2.773958840407431e-11,9.094947017729282e-13,-6.082245818106458e-11,1mrs
101,-5.440092820663267e-15,-2.220446049250313e-16,4.618527782440651e-14,8.526512829121202e-14,-3.2605385058559477e-10,4.440892098500626e-15,2.842170943040401e-14,-1.3642420526593924e-12,3.637978807091713e-12,2.6716406864579767e-12,-4.001776687800884e-11,-2.000888343900442e-11,3.637978807091713e-11,4.001776687800884e-11,6.039044819772243e-10,-1.6653345369377348e-16,6.217248937900877e-15,1.1119993814645568e-12,-3.561240191629622e-11,2.8954616482224083e-13,-3.362288225616794e-11,-1.553530637465883e-10,2.4442670110147446e-12,-1.5916157281026244e-11,4.6456989366561174e-09,4.796441022136833e-13,-7.925438083589142e-12,6.177813816066191e-11,-6.417089082333405e-13,-2.3717916519672144e-11,1.3557155398302712e-10,2.0319856908201928e-13,-8.582046184812953e-11,3.857643093851948e-10,-8.389324790414321e-10,2fpz
102,-8.881784197001252e-16,1.4210854715202004e-14,-4.547473508864641e-12,7.548806024715304e-11,3.841705620288849e-09,-5.773159728050814e-15,-7.105427357601002e-14,-3.637978807091713e-12,7.275957614183426e-11,2.3092638912203256e-14,1.9326762412674725e-12,3.6789060686714947e-10,1.7053025658242404e-13,-1.0970779840135947e-10,8.822098607197404e-11,4.263256414560601e-14,1.7053025658242404e-13,-8.185452315956354e-12,7.421476766467094e-10,-2.476241434123949e-12,-3.410605131648481e-12,-2.3283064365386963e-10,2.4300561562995426e-12,-1.5506884665228426e-10,1.3983481039758772e-10,5.968558980384842e-13,-1.6825651982799172e-11,-1.076841726899147e-09,3.637978807091713e-12,5.056790541857481e-10,-9.686118573881686e-11,4.547473508864641e-13,-9.167706593871117e-10,-1.4251781976781785e-09,-1.520675141364336e-09,1v11
103,1.7763568394002505e-15,-1.1102230246251565e-15,2.1938006966593093e-13,1.4210854715202004e-13,2.205524651799351e-11,6.661338147750939e-16,-5.329070518200751e-15,4.973799150320701e-14,2.1088908397359774e-11,1.2079226507921703e-13,6.536993168992922e-13,-3.183231456205249e-12,-2.2737367544323206e-13,1.546140993013978e-11,-5.4569682106375694e-12,-5.773159728050814e-15,-1.0658141036401503e-14,-2.1316282072803006e-13,-2.120259523508139e-11,4.618527782440651e-14,5.684341886080802e-14,5.7980287238024175e-12,7.673861546209082e-13,5.775291356258094e-11,8.86757334228605e-12,-1.9184653865522705e-13,-1.6484591469634324e-12,-1.000444171950221e-11,3.694822225952521e-13,3.888089850079268e-11,2.9558577807620168e-12,2.3874235921539366e-12,-2.114575181622058e-11,8.640199666842818e-12,-2.7284841053187847e-11,1lgw
104,6.661338147750939e-16,6.772360450213455e-15,9.698908343125368e-13,5.222489107836736e-12,-9.833911462919787e-12,3.1086244689504383e-15,6.883382752675971e-13,-6.821210263296962e-13,2.0395418687257916e-10,1.0658141036401503e-13,-1.0089706847793423e-12,3.0246383175835945e-10,1.1084466677857563e-12,1.5836576494621113e-10,2.1600499167107046e-11,2.3314683517128287e-15,8.704148513061227e-14,-6.771472271793755e-12,7.497646947740577e-11,8.08242361927114e-14,-2.913225216616411e-13,-6.934897101018578e-12,-1.0800249583553523e-12,-3.211653165635653e-12,-2.7853275241795927e-11,1.6431300764452317e-14,1.7763568394002505e-13,7.676703717152122e-11,-4.263256414560601e-14,-1.3983481039758772e-11,-7.705125426582526e-11,1.8189894035458565e-12,-4.3655745685100555e-11,-4.462208380573429e-12,5.5706550483591855e-12,1nu3
105,2.220446049250313e-16,5.329070518200751e-15,-3.055333763768431e-13,4.547473508864641e-13,-4.1382008930668235e-11,4.440892098500626e-15,-2.842170943040401e-14,2.842170943040401e-14,9.094947017729282e-12,-7.105427357601002e-15,-1.1368683772161603e-13,1.432454155292362e-11,-4.177991286269389e-12,6.821210263296962e-12,-3.61524143954739e-11,3.552713678800501e-15,-2.5579538487363607e-13,-5.4569682106375694e-12,-8.913048077374697e-11,7.815970093361102e-14,-1.1368683772161603e-13,-4.547473508864641e-13,1.1368683772161603e-13,7.73070496506989e-12,1.4097167877480388e-11,-2.1316282072803006e-13,-2.2737367544323206e-13,5.9117155615240335e-12,6.821210263296962e-13,-9.094947017729282e-13,-1.6370904631912708e-11,-6.821210263296962e-13,1.0368239600211382e-10,2.000888343900442e-11,6.912159733474255e-11,1tni
106,0.0,-1.0658141036401503e-14,5.186961971048731e-13,-3.694822225952521e-13,2.8421709430404007e-11,4.884981308350689e-15,1.7053025658242404e-13,-1.1652900866465643e-12,-2.8194335754960775e-11,-3.730349362740526e-13,-1.4210854715202004e-14,8.657252692501061e-11,-6.394884621840902e-14,-5.3717030823463574e-11,9.771383702172898e-11,-1.7763568394002505e-15,7.815970093361102e-13,2.2737367544323206e-12,1.2187229003757238e-10,-1.7763568394002505e-13,4.263256414560601e-14,-2.2737367544323206e-13,-1.2647660696529783e-12,1.2448708730516955e-11,-1.3642420526593924e-12,5.684341886080802e-14,1.7053025658242404e-13,-3.183231456205249e-11,-3.097966327914037e-12,3.410605131648481e-13,3.183231456205249e-12,3.410605131648481e-13,7.821654435247183e-11,6.821210263296962e-12,-9.094947017729282e-13,1c5z
107,-6.661338147750939e-16,6.661338147750939e-15,1.0125233984581428e-13,1.1723955140041653e-12,-2.751221472863108e-11,-2.042810365310288e-14,3.552713678800501e-15,-3.410605131648481e-13,2.091837814077735e-11,1.9184653865522705e-13,1.0800249583553523e-12,5.093170329928398e-11,9.833911462919787e-12,-1.8189894035458565e-12,-1.546140993013978e-11,1.509903313490213e-14,-1.1297629498585593e-12,5.542233338928781e-13,4.1460168631601846e-12,6.750155989720952e-14,-9.947598300641403e-14,5.684341886080801e-13,-1.4210854715202004e-13,5.9117155615240335e-12,0.0,2.2382096176443156e-13,-2.8421709430404007e-13,-5.684341886080801e-13,-8.036238341446733e-12,5.4569682106375694e-12,-4.547473508864641e-12,1.9326762412674725e-12,1.4358647604240105e-10,1.5717205315013416e-11,-5.752553988713771e-11,1v2w
108,5.551115123125783e-17,2.220446049250313e-16,1.8207657603852567e-13,3.552713678800501e-15,2.8251179173821583e-11,-2.4424906541753444e-15,6.927791673660977e-14,5.684341886080802e-14,-9.819700608204585e-11,3.588240815588506e-13,7.318590178329032e-13,1.8758328224066645e-11,8.100187187665142e-13,1.693933882052079e-11,-1.978150976356119e-11,4.884981308350689e-15,1.0658141036401503e-13,1.7763568394002505e-13,-2.7199575924896635e-11,-6.927791673660977e-14,0.0,-7.958078640513122e-13,3.268496584496461e-13,1.5518253349000588e-11,1.0686562745831907e-11,2.4868995751603507e-13,3.410605131648481e-13,-2.205524651799351e-11,-1.5347723092418164e-12,-3.410605131648481e-13,-3.4219738154206425e-11,1.7053025658242404e-12,2.955857780762017e-11,1.0459189070388675e-11,-6.298250809777528e-11,1li2
109,-2.609024107869118e-15,3.774758283725532e-15,-1.0302869668521453e-13,1.2150280781497713e-12,3.4049207897624e-11,-3.907985046680551e-14,0.0,-2.2737367544323206e-13,3.630589162639808e-10,3.410605131648481e-13,-2.1316282072803006e-13,-2.5011104298755527e-12,-1.8189894035458565e-12,4.3655745685100555e-11,-8.549250196665525e-11,3.552713678800501e-15,-7.105427357601002e-14,-5.10880227011512e-12,9.549694368615746e-12,-1.8687273950490635e-12,-7.958078640513122e-13,4.5851322738599265e-11,-1.2050804798491299e-11,1.8826540326699615e-10,9.094947017729282e-11,1.3713474800169934e-12,1.0373923942097463e-12,3.8395064905216714e-10,1.1368683772161603e-12,-1.4097167877480388e-10,-2.9831426218152046e-10,0.0,-1.291482476517558e-10,5.184119800105691e-11,-9.117684385273606e-10,1awi
110,1.2212453270876722e-15,-7.105427357601002e-14,4.320099833421409e-12,7.275957614183426e-12,1.3969838619232178e-09,7.105427357601002e-15,2.0463630789890885e-12,-7.275957614183426e-12,2.3283064365386963e-10,2.3874235921539366e-12,4.001776687800884e-11,1.862645149230957e-09,1.4551915228366852e-11,-6.402842700481415e-10,2.1100277081131935e-09,5.0237591864288333e-14,-1.2221335055073723e-12,8.86757334228605e-12,-1.899024937301874e-09,-5.977440764581843e-13,-3.0240698833949864e-11,4.838511813431978e-10,-2.5863755581667647e-12,1.0368239600211382e-10,-1.4279066817834973e-10,8.406608742461685e-13,9.343636975245317e-12,-1.1459633242338896e-09,4.4781955921280314e-11,8.05357558419928e-10,-1.8189894035458565e-11,-7.076650376802718e-11,2.779643182293512e-09,-2.830802259268239e-11,1.6400747426814632e-10,1r4w
111,-2.220446049250313e-15,-1.7763568394002505e-15,9.947598300641403e-12,9.094947017729282e-13,7.839844329282641e-09,7.105427357601002e-15,-2.4442670110147446e-12,-1.978150976356119e-11,7.399648893624544e-09,-1.2221335055073723e-12,-1.2278178473934531e-11,-1.7898855730891228e-09,-2.7284841053187847e-12,-9.458744898438454e-10,1.3460521586239338e-10,1.1879386363489175e-14,-6.945555242054979e-13,-1.1709744285326451e-11,-1.0277290130034089e-10,-1.2221335055073723e-12,-7.389644451905042e-13,-2.0827428670600057e-10,3.794298208958935e-12,9.59289536694996e-10,1.3108092389302328e-10,-1.6475709685437323e-13,-6.073364033909456e-11,-3.2366642699344084e-10,4.355626970209414e-12,2.590354597487021e-10,6.760103588021593e-11,-2.0765833497193853e-11,-1.411208927493135e-10,5.581313189395587e-11,3.055555808373356e-12,1tuf
112,-6.661338147750939e-16,-1.2656542480726785e-13,2.5490720645393594e-13,1.4050982599655981e-11,-7.685230229981244e-11,-1.2434497875801753e-14,2.042810365310288e-13,1.5205614545266144e-12,3.444711182964966e-11,2.842170943040401e-14,4.575895218295045e-12,1.3642420526593924e-12,-1.0231815394945443e-12,-1.0231815394945443e-11,-2.3646862246096134e-11,0.0,-8.206768598029157e-13,-2.383870878475136e-12,-3.653042313089827e-10,-1.4210854715202004e-14,5.684341886080801e-13,-3.126388037344441e-12,1.8189894035458565e-12,1.964508555829525e-10,-3.8198777474462986e-11,3.410605131648481e-13,1.5333512237702962e-11,5.115907697472721e-13,1.5916157281026244e-12,1.750777300912887e-11,-1.546140993013978e-11,-7.958078640513122e-13,-3.516333890729584e-10,1.8189894035458565e-12,-2.15550244320184e-10,1gj4
