,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,PDB_IDs
125,-6.557254739192331e-15,-2.298161660974074e-14,-6.252776074688882e-13,1.0690115459510707e-11,2.7478019859472624e-14,1.971756091734278e-13,-4.760636329592671e-13,-1.446176511876729e-12,4.924061158817494e-12,7.915446076367516e-12,7.849276784099857e-14,-9.947598300641403e-14,4.657607632907457e-12,-8.881784197001252e-15,-4.1531222905177856e-12,4.284572696633404e-12,7.469580509678053e-13,2.296829393344524e-12,2.1813661987835076e-12,5.9472426983120386e-12,2toh
126,2.220446049250313e-16,-8.881784197001252e-16,-1.6697754290362354e-13,2.842170943040401e-14,3.9968028886505635e-15,0.0,9.947598300641403e-14,1.0658141036401503e-14,-1.4210854715202004e-13,8.526512829121202e-13,0.0,2.7000623958883807e-13,2.9558577807620168e-12,-7.105427357601002e-15,-2.2737367544323206e-13,1.6626700016786344e-12,7.105427357601002e-14,2.3874235921539366e-12,-2.4726887204451486e-12,1.0231815394945443e-12,1v2s
127,4.440892098500626e-16,-5.773159728050814e-15,-7.105427357601002e-15,-7.815970093361102e-14,3.552713678800501e-15,1.4210854715202004e-13,2.2737367544323206e-13,9.805489753489383e-13,-2.984279490192421e-13,2.6147972675971687e-12,-1.7763568394002505e-15,-6.750155989720952e-14,-1.1368683772161603e-13,4.263256414560601e-14,-2.2737367544323206e-13,-4.149569576838985e-12,2.2737367544323206e-13,5.684341886080802e-14,1.7621459846850485e-12,1.7053025658242404e-13,1hi3
128,-1.7763568394002505e-15,7.105427357601002e-15,1.2789769243681803e-13,1.8758328224066645e-12,-8.881784197001252e-16,2.2737367544323206e-13,-1.1368683772161603e-12,4.973799150320701e-13,0.0,3.836930773104541e-13,1.7763568394002505e-15,9.947598300641403e-14,0.0,-2.842170943040401e-14,-5.115907697472721e-13,-2.7284841053187847e-12,-1.4210854715202004e-13,2.0463630789890885e-12,1.0800249583553523e-12,-4.547473508864641e-13,1c5y
129,2.6645352591003757e-15,3.375077994860476e-14,-3.5349501104064984e-13,-7.496225862269057e-13,-3.3306690738754696e-16,-4.085620730620576e-14,1.1226575225009583e-12,-7.562839243746566e-13,5.579314787951262e-12,-1.5147882947985636e-11,4.263256414560601e-14,-1.2079226507921703e-13,7.119638212316204e-12,-2.0294876890147862e-13,6.963318810448982e-13,7.425171588693047e-12,0.0,-1.5916157281026244e-12,4.078515303262975e-12,8.86757334228605e-12,1c87
130,4.440892098500626e-16,-4.440892098500626e-15,-7.105427357601002e-15,-2.070255078479022e-11,-1.7763568394002505e-15,1.758593271006248e-13,2.4868995751603507e-13,-1.4210854715202004e-14,9.237055564881302e-13,3.865352482534945e-12,-1.7763568394002505e-15,7.123190925995004e-13,1.6342482922482304e-13,8.526512829121202e-14,-2.0179413695586845e-12,1.4779288903810084e-12,5.258016244624741e-13,-7.148059921746608e-12,-2.2737367544323206e-12,3.410605131648481e-13,1ghw
131,2.3869795029440866e-15,-7.993605777301127e-15,-1.7177370637000422e-12,1.2221335055073723e-12,-9.325873406851315e-15,2.913225216616411e-13,-4.504840944719035e-12,-1.3500311979441904e-13,-1.3642420526593924e-12,3.865352482534945e-12,3.019806626980426e-14,-3.126388037344441e-13,-7.958078640513122e-13,-1.5631940186722204e-13,1.0231815394945443e-12,-4.547473508864641e-13,-1.3073986337985843e-12,-5.4569682106375694e-12,-2.091837814077735e-11,1.4551915228366852e-11,1ulg
132,1.5543122344752192e-15,-1.7763568394002505e-14,1.1368683772161603e-13,-9.094947017729282e-12,-7.105427357601002e-15,1.1368683772161603e-13,-1.4551915228366852e-11,9.663381206337363e-13,6.366462912410498e-12,-2.7284841053187847e-12,-4.884981308350689e-15,0.0,2.2737367544323206e-13,3.410605131648481e-13,-1.2505552149377763e-12,1.1368683772161603e-12,9.539036227579345e-13,-2.2737367544323206e-13,1.1368683772161603e-12,7.403855306620244e-12,1pzi
133,1.9984014443252818e-15,7.438494264988549e-15,6.217248937900877e-15,-1.0595968547022494e-11,1.2212453270876722e-14,1.3855583347321954e-13,-1.5161205624281138e-11,1.042721464727947e-12,2.4940050025179517e-12,-2.957278866233537e-11,-9.192646643896296e-14,-1.0391687510491465e-13,-1.1050715897908958e-11,-8.673062268371723e-13,-7.833733661755105e-13,-2.8180124900245573e-11,1.3078427230084344e-13,2.667199794359476e-12,-1.1453948900452815e-11,8.068212764555938e-12,1ua4
134,-1.942890293094024e-15,6.439293542825908e-15,-3.268496584496461e-13,-4.547473508864641e-13,-8.28503932126523e-15,-9.170442183403793e-14,1.794120407794253e-13,-7.37035432685218e-13,-1.568345453506481e-11,1.936673044156123e-12,2.1649348980190553e-15,-4.218847493575595e-14,3.524291969370097e-12,-2.2093438190040615e-14,-3.105071755271638e-12,2.212896532682862e-12,6.377121053446899e-13,4.632738637155853e-12,-5.165645688975928e-12,3.637978807091713e-12,1e2l
135,2.220446049250313e-16,-6.217248937900877e-15,-1.4210854715202004e-13,-2.842170943040401e-14,-9.325873406851315e-15,-7.105427357601002e-14,7.105427357601002e-13,4.440892098500626e-14,1.2505552149377763e-12,5.8548721426632255e-12,8.881784197001252e-16,1.7763568394002505e-13,0.0,5.684341886080802e-14,2.8421709430404007e-13,-1.8474111129762605e-13,2.842170943040401e-14,2.9558577807620168e-12,9.094947017729282e-13,-1.8189894035458565e-12,1v2l
136,4.163336342344337e-16,1.7985612998927536e-14,-7.460698725481052e-14,1.0345502232667059e-11,-5.440092820663267e-15,1.5987211554602254e-14,2.3590018827235326e-12,-3.872457909892546e-13,1.3784529073745944e-12,-1.4210854715202004e-14,-4.551914400963142e-15,9.947598300641403e-14,-5.030642569181509e-12,-1.9895196601282805e-13,6.394884621840902e-13,-1.1368683772161603e-13,-6.554756737386924e-13,-3.410605131648481e-13,-7.815970093361102e-14,3.623767952376511e-13,1z95
137,4.440892098500626e-15,1.7763568394002505e-15,1.2079226507921703e-13,5.115907697472721e-13,-1.3322676295501878e-15,-1.5631940186722204e-13,4.405364961712621e-13,9.059419880941277e-14,1.3500311979441904e-12,-1.7763568394002505e-13,5.329070518200751e-15,-7.105427357601002e-14,0.0,4.440892098500626e-14,5.684341886080802e-14,2.2808421817899216e-12,3.552713678800501e-14,1.1368683772161603e-13,1.6342482922482304e-13,-2.1032064978498966e-12,1rgk
138,2.220446049250313e-16,-2.1760371282653068e-14,-1.84297022087776e-14,-1.7930101847696278e-12,-2.4424906541753444e-15,-2.348121697082206e-13,1.2967404927621828e-13,3.907985046680551e-14,8.242295734817162e-13,5.684341886080801e-13,-1.9539925233402755e-14,2.3314683517128287e-15,-8.473222123939195e-13,6.8833827526759706e-15,3.481659405224491e-13,-7.247535904753022e-13,-3.197442310920451e-14,3.5127456499139953e-13,-6.981082378842984e-13,-6.643574579356937e-12,4rsk
139,-8.881784197001252e-16,-7.460698725481052e-14,-2.0463630789890885e-12,-9.094947017729282e-11,0.0,7.105427357601002e-14,2.034994395216927e-11,1.0658141036401503e-14,6.679101716144942e-13,-5.343281372915953e-12,7.105427357601002e-15,1.7053025658242404e-13,-1.5916157281026244e-11,3.197442310920451e-13,-5.684341886080801e-13,5.7838178690872155e-12,-1.9895196601282805e-13,1.7280399333685637e-11,-5.8548721426632255e-12,-1.3642420526593924e-12,1olx
140,-3.552713678800501e-15,-1.3100631690576847e-14,-1.616484723854228e-12,-1.9308998844280723e-12,1.3322676295501878e-15,4.1744385725905886e-14,4.849454171562684e-13,2.673417043297377e-13,2.7426949600339867e-12,1.3784529073745944e-12,-1.0658141036401503e-14,4.440892098500626e-15,-3.552713678800501e-15,-3.907985046680551e-14,4.263256414560601e-14,3.787192781601334e-12,-5.968558980384842e-13,-6.465938895416912e-12,-2.3874235921539366e-12,3.410605131648481e-13,1e3v
141,-1.5543122344752192e-15,-1.7763568394002505e-14,2.0463630789890885e-12,-5.4569682106375694e-12,-3.3306690738754696e-14,4.014566457044566e-13,4.433786671143025e-12,2.469136006766348e-13,-1.0089706847793423e-12,-1.8687273950490635e-12,-3.375077994860476e-14,-1.7053025658242404e-13,5.9117155615240335e-12,-2.4868995751603507e-14,1.5063505998114124e-12,5.329070518200751e-13,2.1316282072803006e-13,4.547473508864641e-13,-4.263256414560601e-14,-1.2505552149377763e-11,1z6s
142,4.440892098500626e-16,3.108624468950438e-14,3.9612757518625585e-13,-5.5777604757167865e-12,-1.7763568394002505e-15,7.815970093361102e-14,-7.815970093361102e-13,-1.4210854715202004e-14,2.5579538487363607e-13,4.547473508864641e-13,1.7763568394002505e-15,-8.455458555545192e-13,3.410605131648481e-13,5.684341886080802e-14,-7.389644451905042e-13,4.547473508864641e-13,-1.4210854715202004e-13,1.0231815394945443e-12,-2.2737367544323206e-13,1.1937117960769683e-12,1ghv
143,-2.886579864025407e-15,1.4210854715202004e-14,-8.242295734817162e-13,-9.094947017729282e-13,-7.105427357601002e-15,2.8421709430404007e-13,-1.5916157281026244e-12,-1.0231815394945443e-12,2.7284841053187847e-12,-4.092726157978177e-12,0.0,2.6290081223123707e-13,-5.684341886080801e-13,7.105427357601002e-14,1.9326762412674725e-12,-4.547473508864641e-13,3.552713678800501e-14,2.7284841053187847e-12,3.410605131648481e-12,2.5011104298755527e-12,1yfz
144,1.176836406102666e-14,7.105427357601002e-15,-1.3145040611561853e-13,5.7482907322992105e-12,2.930988785010413e-14,1.0125233984581428e-13,3.076650045841234e-12,7.460698725481052e-13,2.035704937952687e-12,-8.739675649849232e-12,4.618527782440651e-14,-1.7053025658242404e-13,-3.964828465541359e-12,3.375077994860476e-14,4.973799150320701e-14,2.8705926524708048e-12,-7.815970093361102e-13,7.673861546209082e-13,-2.9416469260468148e-12,-3.240074875066057e-11,1dy4
145,-1.9984014443252818e-15,0.0,4.689582056016661e-13,5.968558980384842e-13,1.021405182655144e-14,-3.019806626980426e-14,-8.668621376273222e-13,-2.6645352591003757e-14,7.389644451905042e-13,-5.229594535194337e-12,7.105427357601002e-15,4.618527782440651e-14,-3.126388037344441e-13,9.237055564881302e-14,-4.263256414560601e-14,-2.6076918402395677e-12,-4.263256414560601e-14,-1.9184653865522705e-12,5.684341886080802e-14,-3.637978807091713e-12,1we2
146,-3.552713678800501e-15,-1.9539925233402755e-14,7.105427357601002e-14,-1.7905676941154525e-12,-7.993605777301127e-15,-1.9184653865522705e-13,5.172751116333529e-12,-1.2363443602225743e-12,-1.9042545318370685e-12,-1.9610979506978765e-12,2.1316282072803006e-14,6.323830348264892e-13,1.5802470443304628e-11,-4.298783551348606e-13,8.526512829121202e-13,5.968558980384842e-13,-1.2434497875801753e-12,1.2505552149377763e-12,9.72022462519817e-12,1.7053025658242404e-13,2avq
147,2.220446049250313e-16,-5.329070518200751e-15,-4.334310688136611e-13,-4.774847184307873e-12,1.7763568394002505e-15,-3.588240815588506e-13,-1.3358203432289883e-12,4.085620730620576e-14,-2.7000623958883807e-13,-8.071765478234738e-12,2.531308496145357e-14,3.197442310920451e-14,-7.105427357601002e-13,1.2168044349891716e-13,4.405364961712621e-13,2.276401289691421e-12,-1.580957587066223e-13,2.842170943040401e-14,2.4868995751603507e-14,3.943512183468556e-13,2csn
148,2.4424906541753444e-15,-1.9984014443252818e-15,1.0658141036401503e-13,1.1368683772161603e-12,0.0,-4.263256414560601e-14,1.1368683772161603e-13,2.0250467969162855e-13,1.673328142715036e-12,3.907985046680551e-12,-4.085620730620576e-14,4.440892098500626e-14,4.547473508864641e-13,-2.842170943040401e-14,-2.2737367544323206e-13,-2.2879476091475226e-12,4.973799150320701e-14,-1.8474111129762605e-13,-2.8421709430404007e-13,-1.1652900866465643e-12,1rgl
149,9.547918011776346e-15,-1.0658141036401503e-14,-2.0463630789890885e-12,0.0,-3.552713678800501e-14,-7.958078640513122e-13,3.637978807091713e-12,-7.958078640513122e-13,-7.275957614183426e-12,-8.458300726488233e-11,1.4210854715202004e-14,5.684341886080802e-14,7.275957614183426e-12,3.979039320256561e-13,9.094947017729282e-13,0.0,6.252776074688882e-13,-5.4569682106375694e-12,9.094947017729282e-12,5.4569682106375694e-11,2amt
150,1.4155343563970746e-15,1.3766765505351941e-14,-5.311306949806749e-13,-2.8705926524708048e-12,-3.68594044175552e-14,4.0678571622265736e-13,6.59383658785373e-12,0.0,-1.4154011296341196e-11,-8.185452315956354e-12,-2.7533531010703882e-14,-2.788880237858393e-13,-9.976020010071807e-12,-2.2026824808563106e-13,-1.1368683772161603e-12,-3.183231456205249e-11,-3.481659405224491e-13,1.3287149158713873e-12,3.581135388230905e-12,-2.8421709430404007e-13,1qan
151,2.886579864025407e-15,-5.329070518200751e-15,-6.818989817247711e-13,9.043876758596525e-13,1.0658141036401503e-14,-7.904787935331115e-14,2.779998453661392e-13,-1.8474111129762605e-13,1.5631940186722204e-13,1.9326762412674725e-12,1.1546319456101628e-14,4.440892098500626e-15,1.6431300764452317e-13,-1.9184653865522705e-13,-1.3145040611561853e-12,-1.7053025658242404e-13,-1.2079226507921703e-13,-1.637801005927031e-12,-1.1368683772161603e-12,1.7053025658242404e-13,1j14
152,0.0,0.0,-7.016609515630989e-13,2.2737367544323206e-13,-1.6697754290362354e-13,-1.4210854715202004e-14,0.0,1.4779288903810084e-12,-3.410605131648481e-13,2.637534635141492e-11,0.0,4.547473508864641e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,-6.139089236967266e-12,-9.094947017729282e-13,-1.8189894035458565e-12,-5.002220859751105e-12,1.8189894035458565e-11,0.0,1o7o
153,0.0,-7.993605777301127e-15,-2.8421709430404007e-13,5.684341886080802e-14,3.774758283725532e-15,3.304023721284466e-13,1.1155520951433573e-12,3.383959779057477e-13,8.810729923425242e-13,0.0,1.2434497875801753e-14,3.836930773104541e-13,3.808509063674137e-12,-4.263256414560601e-14,4.973799150320701e-14,6.110667527536862e-13,1.9895196601282805e-13,1.9326762412674725e-12,-1.8758328224066645e-12,-4.661160346586257e-12,1gi7
154,3.1086244689504383e-15,1.021405182655144e-14,1.4921397450962104e-13,1.7053025658242404e-13,1.1102230246251565e-15,1.0658141036401503e-14,-1.1937117960769683e-12,-8.473222123939195e-13,2.1884716261411086e-12,1.3358203432289883e-12,-7.105427357601002e-15,5.684341886080802e-14,-5.5706550483591855e-12,8.384404281969182e-13,-1.8758328224066645e-12,8.100187187665142e-13,1.2789769243681803e-13,1.2505552149377763e-12,-6.252776074688882e-13,0.0,1ctt
155,8.881784197001252e-16,3.552713678800501e-15,2.3447910280083306e-13,-9.379164112033322e-13,-2.1316282072803006e-14,2.842170943040401e-14,-1.3926637620897964e-12,-1.1368683772161603e-13,3.410605131648481e-13,4.547473508864641e-12,-9.947598300641403e-14,-2.5579538487363607e-13,2.5579538487363607e-12,-1.7053025658242404e-13,2.5011104298755527e-12,0.0,6.821210263296962e-13,2.7284841053187847e-12,2.2737367544323206e-12,-9.094947017729282e-12,1mrn
156,7.549516567451064e-15,-1.0658141036401503e-14,7.958078640513122e-13,1.0913936421275139e-11,-1.9984014443252818e-15,-1.4992451724538114e-12,5.115907697472721e-13,7.807088309164101e-13,4.405364961712621e-12,-1.0160761121369433e-12,0.0,-6.821210263296962e-13,7.275957614183426e-12,3.339550858072471e-13,7.958078640513122e-13,1.1368683772161603e-13,-1.7053025658242404e-12,0.0,2.3305801732931286e-12,-9.094947017729282e-13,1z4n
157,7.549516567451064e-15,-1.4210854715202004e-14,-2.0463630789890885e-12,-5.4569682106375694e-12,-2.220446049250313e-16,1.1013412404281553e-13,-1.3130829756846651e-11,-3.410605131648481e-13,-1.7905676941154525e-12,-1.7692514120426495e-12,2.1316282072803006e-14,-7.958078640513122e-13,-9.094947017729282e-13,-3.943512183468556e-13,1.7621459846850485e-12,6.252776074688882e-13,-1.3073986337985843e-12,1.8189894035458565e-12,1.9610979506978765e-12,-1.864464138634503e-11,1z4o
158,-6.661338147750939e-16,-3.552713678800501e-15,6.821210263296962e-13,-2.2737367544323206e-12,8.881784197001252e-16,9.947598300641403e-14,-8.526512829121202e-12,9.237055564881302e-14,1.4388490399142029e-12,2.8919089345436078e-12,-4.440892098500626e-16,0.0,4.344968829173013e-12,-8.881784197001252e-14,1.822542117224657e-12,-1.9539925233402755e-13,9.547918011776346e-14,-2.4868995751603507e-13,-1.4068746168049984e-12,-6.544098596350523e-12,1amw
159,2.6645352591003757e-15,9.015010959956271e-14,3.836930773104541e-13,-6.752998160663992e-11,9.992007221626409e-16,4.263256414560601e-14,6.615152869926533e-12,-2.2026824808563106e-13,1.8758328224066645e-12,9.947598300641403e-14,0.0,-1.9539925233402755e-13,7.418066161335446e-12,7.958078640513122e-13,6.636469151999336e-12,3.723243935382925e-12,-2.1316282072803006e-14,2.6211921522190096e-11,-8.029132914089132e-13,-1.4210854715202004e-11,1b2h
160,0.0,0.0,2.842170943040401e-14,4.547473508864641e-13,0.0,1.438849039914203e-13,2.1316282072803006e-13,9.592326932761353e-14,6.394884621840902e-13,2.34123831432953e-12,3.552713678800501e-15,8.526512829121202e-14,0.0,2.1316282072803006e-14,-3.410605131648481e-13,-1.7763568394002505e-13,-4.263256414560601e-13,-2.2737367544323206e-13,1.3216094885137863e-12,-3.183231456205249e-12,1lyx
161,1.942890293094024e-15,6.661338147750939e-15,-1.7053025658242404e-13,1.1368683772161603e-13,-1.4654943925052066e-14,-1.4210854715202004e-13,-3.637978807091713e-12,-1.3216094885137863e-12,5.9117155615240335e-12,-3.865352482534945e-12,5.551115123125783e-15,3.836930773104541e-13,-3.637978807091713e-12,5.968558980384842e-13,4.320099833421409e-12,-2.2737367544323206e-12,-1.9326762412674725e-12,-2.2737367544323206e-12,3.637978807091713e-12,-9.094947017729282e-13,1oko
162,3.9968028886505635e-15,-4.440892098500626e-15,-3.481659405224491e-13,9.094947017729282e-13,3.4638958368304884e-14,2.9043434324194095e-13,0.0,1.0444978215673473e-12,-1.2931877790833823e-12,-7.73070496506989e-12,1.0658141036401503e-14,9.379164112033322e-13,-2.8421709430404007e-12,7.389644451905042e-13,3.240074875066057e-12,-1.7621459846850485e-12,3.2152058793144533e-13,4.973799150320701e-14,3.439026841078885e-12,-3.694822225952521e-13,1szd
163,-2.1385671011842078e-14,4.440892098500626e-16,1.2789769243681803e-13,1.1823431123048067e-11,-1.2434497875801753e-14,3.694822225952521e-13,2.091837814077735e-11,-1.0160761121369433e-12,-4.661160346586257e-11,-2.6261659513693303e-11,-1.887379141862766e-15,6.401990049198503e-12,-1.3665157894138247e-10,2.4442670110147446e-12,-1.2528289516922086e-10,-7.16227077646181e-12,3.383959779057477e-12,7.16227077646181e-12,-5.4853899200679734e-11,1.6541434888495132e-11,1fj4
164,4.440892098500626e-16,7.549516567451064e-15,-3.197442310920451e-14,-9.094947017729282e-13,-3.774758283725532e-15,3.552713678800501e-15,-3.979039320256561e-13,3.552713678800501e-15,0.0,-2.7142732506035827e-12,0.0,-5.684341886080802e-14,1.5916157281026244e-12,-1.0658141036401503e-14,6.963318810448982e-13,-1.7621459846850485e-12,-1.5987211554602254e-14,2.2737367544323206e-13,4.163780431554187e-12,-5.892175636290631e-12,1pa9
165,2.761679773755077e-15,-2.9976021664879227e-15,4.973799150320701e-14,2.5579538487363607e-13,4.440892098500626e-16,-9.50350909079134e-14,4.583000645652646e-13,2.5579538487363607e-13,-1.9895196601282805e-13,-1.4210854715202004e-12,-4.440892098500626e-15,-3.836930773104541e-13,-1.4495071809506044e-12,1.7763568394002505e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,4.405364961712621e-13,-2.8421709430404007e-13,-3.637978807091713e-12,-3.410605131648481e-13,1tx7
166,-6.106226635438361e-16,-1.7763568394002505e-15,1.2079226507921703e-13,-1.3642420526593924e-12,2.220446049250313e-16,1.2789769243681803e-13,0.0,9.947598300641403e-14,-1.1368683772161603e-12,0.0,1.0658141036401503e-14,2.842170943040401e-14,-3.410605131648481e-13,1.4210854715202004e-14,1.2278178473934531e-11,-2.2737367544323206e-13,5.684341886080802e-14,-2.7284841053187847e-12,9.094947017729282e-13,1.8189894035458565e-12,1upf
167,8.881784197001252e-16,0.0,9.094947017729282e-13,-5.820766091346741e-11,0.0,-1.8189894035458565e-12,2.9103830456733704e-11,-1.1368683772161603e-12,0.0,-3.637978807091713e-12,0.0,0.0,0.0,4.547473508864641e-13,9.094947017729282e-12,0.0,-2.1458390619955026e-12,4.547473508864641e-12,-4.547473508864641e-13,9.833911462919787e-12,1joc
168,2.525757381022231e-15,-4.440892098500626e-16,-1.5631940186722204e-13,-5.684341886080801e-13,-4.440892098500626e-16,1.1013412404281553e-13,-1.3642420526593924e-12,7.638334409421077e-14,-2.0179413695586845e-12,-2.8421709430404007e-13,-1.2434497875801753e-14,5.186961971048731e-13,-6.934897101018578e-12,5.755396159656812e-13,5.684341886080802e-14,8.526512829121202e-14,4.689582056016661e-13,-1.8189894035458565e-12,-1.3642420526593924e-12,1.3642420526593924e-12,1ofz
169,-8.049116928532385e-16,2.886579864025407e-15,-9.210410212290299e-13,-1.1390000054234406e-11,-9.2148511043888e-15,-1.1102230246251565e-14,-7.72715225139109e-14,-3.9457326295178063e-13,-6.270539643082884e-13,-8.846257060213247e-13,-5.773159728050814e-15,4.671818487622659e-13,-6.352252057695296e-12,3.2462921240039577e-13,4.405364961712621e-13,4.137135078963183e-12,2.1316282072803006e-14,2.1600499167107046e-12,-1.6484591469634324e-12,-1.7053025658242404e-12,2a5c
170,-9.298117831235686e-16,-5.295763827461997e-14,2.3447910280083306e-13,1.766409241099609e-11,-8.659739592076221e-15,-3.3306690738754696e-13,-2.815525590449397e-12,-1.1269873922969964e-12,4.580114065788621e-12,-1.0556888696555689e-11,-4.6629367034256575e-14,-7.860379014346108e-14,4.220623850414995e-12,-3.197442310920451e-14,-1.4210854715202004e-14,-7.286615755219827e-12,-8.526512829121202e-14,3.211653165635653e-12,-3.467448550509289e-12,-1.6370904631912708e-11,2f6t
171,8.881784197001252e-16,-4.440892098500626e-15,-6.057376822354854e-13,-5.361044941309956e-12,-4.618527782440651e-14,-5.329070518200751e-15,-1.9113599591946695e-12,-5.968558980384842e-13,2.1032064978498966e-12,-2.8421709430404007e-11,6.039613253960852e-14,-7.105427357601002e-14,-1.3642420526593924e-12,-4.263256414560601e-14,8.242295734817162e-13,3.410605131648481e-13,0.0,0.0,-1.5916157281026244e-12,8.185452315956354e-12,1bzj
172,2.220446049250313e-16,2.842170943040401e-14,-2.347011474057581e-13,-4.1309178300252825e-12,-5.329070518200751e-15,-3.552713678800501e-15,8.846257060213247e-13,4.263256414560601e-14,9.805489753489383e-13,1.9326762412674725e-12,1.2434497875801753e-14,1.7763568394002505e-15,1.737276988933445e-12,0.0,1.8474111129762605e-13,3.183231456205249e-12,-2.842170943040401e-14,1.5631940186722204e-13,-2.0463630789890885e-12,1.2505552149377763e-12,1h4w
173,-2.6645352591003757e-15,0.0,3.410605131648481e-13,5.229594535194337e-12,-7.105427357601002e-15,-1.1368683772161603e-13,7.275957614183426e-12,-4.547473508864641e-13,-1.8189894035458565e-12,-5.4569682106375694e-12,-1.4210854715202004e-14,-3.410605131648481e-13,-1.3642420526593924e-12,-1.1368683772161603e-13,3.637978807091713e-12,0.0,6.821210263296962e-13,9.094947017729282e-12,-3.637978807091713e-12,0.0,1m1b
174,5.551115123125783e-16,-5.5067062021407764e-14,3.623767952376511e-13,-8.242295734817162e-13,-1.3322676295501878e-15,-4.973799150320701e-14,-2.5011104298755527e-12,-2.362554596402333e-13,-7.105427357601002e-15,2.5721647034515627e-12,1.7763568394002505e-15,1.4210854715202004e-14,2.4584778657299466e-12,1.4210854715202004e-14,-5.400124791776761e-13,-1.1084466677857563e-12,1.4210854715202004e-14,-3.467448550509289e-12,-2.5579538487363607e-13,0.0,2ca8
175,0.0,0.0,-7.815970093361102e-14,-1.9895196601282805e-13,-4.440892098500626e-15,-2.4868995751603507e-14,-1.7053025658242404e-13,1.5631940186722204e-13,-4.263256414560601e-14,-1.5631940186722204e-13,-5.329070518200751e-15,6.394884621840902e-14,9.094947017729282e-12,2.1316282072803006e-14,-4.831690603168681e-13,6.110667527536862e-13,1.0658141036401503e-13,1.0231815394945443e-12,-1.0800249583553523e-12,-2.8421709430404007e-13,1c5p
176,4.9960036108132044e-15,1.509903313490213e-14,7.958078640513122e-13,1.872990651463624e-11,7.105427357601002e-15,-1.4210854715202004e-14,-4.888534022029489e-12,7.673861546209082e-13,4.547473508864641e-13,-3.637978807091713e-12,-2.6645352591003757e-15,-4.121147867408581e-13,-4.718003765447065e-12,8.526512829121202e-14,1.1368683772161603e-13,-1.3415046851150692e-11,1.4281908988778014e-12,3.922195901395753e-12,-5.9685589803848416e-12,-9.15179043659009e-12,1xge
177,4.440892098500626e-16,-2.6645352591003757e-15,4.263256414560601e-14,9.304557124778512e-12,1.7763568394002505e-15,-1.7763568394002505e-14,6.323830348264892e-13,-1.1368683772161603e-13,-7.673861546209082e-13,-3.637978807091713e-12,3.552713678800501e-15,1.4210854715202004e-14,8.526512829121202e-14,-2.842170943040401e-14,-1.4210854715202004e-13,0.0,-1.4210854715202004e-14,-4.121147867408581e-12,-1.1368683772161603e-13,3.410605131648481e-13,1c5n
178,0.0,-2.4868995751603507e-14,1.4654943925052066e-13,6.413536368654604e-12,-8.881784197001252e-16,-1.4566126083082054e-13,-3.268496584496461e-13,-5.870859354217828e-13,-1.1173284519827575e-12,-7.981171279425325e-12,7.105427357601002e-15,-5.684341886080802e-14,-2.1316282072803006e-12,-2.842170943040401e-14,1.1937117960769683e-12,-1.3862688774679555e-11,-2.842170943040401e-14,3.296918293926865e-12,-4.206412995699793e-12,8.640199666842818e-12,1c86
179,-2.7755575615628914e-16,8.881784197001252e-16,2.6645352591003757e-14,3.907985046680551e-13,0.0,5.329070518200751e-15,-1.4210854715202004e-14,3.9968028886505635e-15,-8.739675649849232e-13,-3.552713678800501e-13,1.0658141036401503e-14,3.197442310920451e-14,-1.4210854715202004e-14,-3.552713678800501e-15,2.842170943040401e-14,1.6608936448392342e-13,-7.105427357601002e-14,4.263256414560601e-14,5.684341886080802e-14,-4.547473508864641e-13,3kiv
180,-6.661338147750939e-16,-3.1086244689504383e-15,-2.433608869978343e-13,4.334310688136611e-13,1.687538997430238e-14,1.687538997430238e-14,1.1510792319313623e-12,-2.877698079828406e-13,-6.821210263296962e-13,-8.810729923425242e-13,5.329070518200751e-15,-3.232969447708456e-13,-2.7569058147491887e-12,-9.947598300641403e-14,7.958078640513122e-13,-1.9184653865522705e-12,2.1316282072803006e-14,8.810729923425242e-13,1.2434497875801753e-13,1.7621459846850485e-12,1v2t
181,4.440892098500626e-16,1.4210854715202004e-14,1.1368683772161603e-13,0.0,1.787459069646502e-14,-8.526512829121202e-14,2.4158453015843406e-12,9.130474154517287e-13,2.8990143619012088e-12,-5.343281372915953e-12,-7.105427357601002e-15,4.547473508864641e-13,-4.547473508864641e-13,-1.7763568394002505e-14,5.684341886080802e-14,-1.5774048733874224e-12,4.831690603168681e-13,-1.2050804798491299e-11,-1.5631940186722204e-12,-3.410605131648481e-13,1w4p
182,3.497202527569243e-15,-6.661338147750939e-16,1.3500311979441904e-13,-6.906475391588174e-12,-3.9968028886505635e-15,-4.4231285301066237e-13,2.8421709430404007e-13,-2.5579538487363607e-13,-7.247535904753022e-13,0.0,1.7763568394002505e-15,8.810729923425242e-13,-2.8990143619012088e-12,-6.679101716144942e-13,7.958078640513122e-13,-8.01492205937393e-12,3.339550858072471e-12,-8.242295734817162e-12,1.7053025658242404e-12,-1.8189894035458565e-12,2afw
