,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,PDB_IDs
155,8.881784197001252e-16,3.552713678800501e-15,2.3447910280083306e-13,-2.1316282072803006e-14,2.842170943040401e-14,-1.1368683772161603e-13,-9.947598300641403e-14,-2.5579538487363607e-13,-1.7053025658242404e-13,6.821210263296962e-13,-3.3306690738754696e-16,3.9968028886505635e-15,4.973799150320701e-14,1.0658141036401503e-14,-3.552713678800501e-15,-8.704148513061227e-14,-1.3322676295501878e-15,-5.329070518200751e-15,-7.105427357601002e-15,-3.197442310920451e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6645352591003757e-15,-2.1316282072803006e-14,5.684341886080802e-14,-5.329070518200751e-15,-2.842170943040401e-14,8.526512829121202e-14,-7.105427357601002e-15,-1.7053025658242404e-13,1.4210854715202004e-13,5.684341886080802e-14,-5.551115123125783e-16,1.2434497875801753e-14,1.4210854715202004e-14,-9.992007221626409e-16,2.3092638912203256e-14,-1.7985612998927536e-14,5.551115123125783e-17,2.930988785010413e-14,9.325873406851315e-15,-7.049916206369744e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1mrn
156,7.549516567451064e-15,-1.0658141036401503e-14,7.958078640513122e-13,-1.9984014443252818e-15,-1.4992451724538114e-12,7.807088309164101e-13,0.0,-6.821210263296962e-13,3.339550858072471e-13,-1.7053025658242404e-12,1.1368683772161603e-13,2.7533531010703882e-14,1.4832579608992091e-13,3.68594044175552e-14,1.412203687323199e-13,-5.764277943853813e-13,-8.704148513061227e-14,-2.1760371282653068e-13,2.402522625288839e-13,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1z4n
157,7.549516567451064e-15,-1.4210854715202004e-14,-2.0463630789890885e-12,-2.220446049250313e-16,1.1013412404281553e-13,-3.410605131648481e-13,2.1316282072803006e-14,-7.958078640513122e-13,-3.943512183468556e-13,-1.3073986337985843e-12,-2.3092638912203256e-14,1.554312234475219e-14,7.647216193618078e-13,8.282263763703668e-14,-2.220446049250313e-14,1.2434497875801753e-12,-2.6645352591003757e-15,-3.108624468950438e-14,3.019806626980426e-14,4.973799150320701e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1z4o
158,-6.661338147750939e-16,-3.552713678800501e-15,6.821210263296962e-13,8.881784197001252e-16,9.947598300641403e-14,9.237055564881302e-14,-4.440892098500626e-16,0.0,-8.881784197001252e-14,9.547918011776346e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265566588595902e-16,7.105427357601002e-15,-4.263256414560601e-14,8.881784197001252e-16,5.684341886080802e-14,8.171241461241152e-14,2.55351295663786e-14,5.684341886080802e-14,9.947598300641403e-14,9.059419880941277e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1086244689504383e-15,-7.105427357601002e-15,6.039613253960852e-14,-7.105427357601002e-15,1.4210854715202004e-14,-1.4210854715202004e-13,1.7763568394002505e-14,1.2079226507921703e-13,8.526512829121202e-14,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1amw
159,2.6645352591003757e-15,9.015010959956271e-14,3.836930773104541e-13,9.992007221626409e-16,4.263256414560601e-14,-2.2026824808563106e-13,0.0,-1.9539925233402755e-13,7.958078640513122e-13,-2.1316282072803006e-14,-5.10702591327572e-15,-6.838973831690964e-14,-5.684341886080802e-14,-3.774758283725532e-15,-2.0605739337042905e-13,1.1546319456101628e-14,6.750155989720952e-14,-4.689582056016661e-13,3.552713678800501e-15,5.115907697472721e-13,-6.52811138479592e-14,-3.552713678800501e-14,-1.7053025658242404e-12,4.529709940470639e-14,2.6290081223123707e-13,-2.948752353404416e-13,5.3290705182007514e-14,-1.7053025658242404e-13,5.471179065352771e-13,2.0463630789890885e-12,-2.55351295663786e-15,2.1316282072803006e-14,1.1368683772161603e-13,-2.531308496145357e-14,0.0,-7.815970093361102e-14,-4.618527782440651e-14,5.684341886080802e-14,7.105427357601002e-15,2.8421709430404007e-13,4.440892098500626e-16,7.105427357601002e-15,1.1368683772161603e-13,8.881784197001252e-16,1.4210854715202004e-14,3.552713678800501e-14,3.552713678800501e-15,0.0,4.263256414560601e-14,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1b2h
160,0.0,0.0,2.842170943040401e-14,0.0,1.438849039914203e-13,9.592326932761353e-14,3.552713678800501e-15,8.526512829121202e-14,2.1316282072803006e-14,-4.263256414560601e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,7.993605777301127e-15,-4.973799150320701e-14,2.4868995751603507e-14,-7.105427357601002e-14,-1.1368683772161603e-13,6.217248937900877e-15,4.263256414560601e-14,-9.947598300641403e-14,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.773159728050814e-15,5.329070518200751e-15,-2.2737367544323206e-13,-1.9539925233402755e-14,-4.263256414560601e-14,-2.5579538487363607e-13,-1.3766765505351941e-14,-1.0658141036401503e-13,-1.2079226507921703e-13,2.4424906541753444e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1lyx
161,1.942890293094024e-15,6.661338147750939e-15,-1.7053025658242404e-13,-1.4654943925052066e-14,-1.4210854715202004e-13,-1.3216094885137863e-12,5.551115123125783e-15,3.836930773104541e-13,5.968558980384842e-13,-1.9326762412674725e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,8.43769498715119e-15,2.8421709430404007e-13,-1.1102230246251565e-14,-3.694822225952521e-13,4.263256414560601e-14,3.108624468950438e-14,0.0,-7.815970093361102e-14,-6.750155989720952e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1oko
162,3.9968028886505635e-15,-4.440892098500626e-15,-3.481659405224491e-13,3.4638958368304884e-14,2.9043434324194095e-13,1.0444978215673473e-12,1.0658141036401503e-14,9.379164112033322e-13,7.389644451905042e-13,3.2152058793144533e-13,4.440892098500626e-16,3.552713678800501e-15,5.684341886080802e-14,3.552713678800501e-15,1.4210854715202004e-13,1.2789769243681803e-13,3.552713678800501e-15,0.0,-5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,8.881784197001252e-16,1.0125233984581428e-13,0.0,-7.105427357601002e-14,-1.4210854715202004e-14,-4.6629367034256575e-15,8.881784197001252e-15,1.4210854715202004e-14,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.142730437526552e-14,1.6930901125533637e-15,4.973799150320701e-14,5.329070518200751e-15,1.709743457922741e-14,-4.121147867408581e-13,1.1457501614131615e-13,8.348877145181177e-14,4.973799150320701e-14,-9.947598300641403e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1szd
163,-2.1385671011842078e-14,4.440892098500626e-16,1.2789769243681803e-13,-1.2434497875801753e-14,3.694822225952521e-13,-1.0160761121369433e-12,-1.887379141862766e-15,6.401990049198503e-12,2.4442670110147446e-12,3.383959779057477e-12,-2.7755575615628914e-17,3.019806626980426e-14,-6.821210263296962e-13,-5.162537064506978e-15,1.4033219031261979e-13,5.824229987183571e-13,-1.6209256159527285e-14,1.1404210908949608e-12,6.884492975700596e-13,2.7000623958883807e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1fj4
164,4.440892098500626e-16,7.549516567451064e-15,-3.197442310920451e-14,-3.774758283725532e-15,3.552713678800501e-15,3.552713678800501e-15,0.0,-5.684341886080802e-14,-1.0658141036401503e-14,-1.5987211554602254e-14,3.6637359812630166e-15,-2.886579864025407e-15,2.90878432451791e-14,8.881784197001252e-15,1.3322676295501878e-15,-5.684341886080802e-14,-1.5987211554602254e-14,9.769962616701378e-15,3.552713678800501e-14,-1.7053025658242404e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,1.3322676295501878e-14,1.9895196601282805e-13,0.0,-4.973799150320701e-14,7.105427357601002e-15,3.552713678800501e-15,-2.842170943040401e-14,1.4210854715202004e-14,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.216449660063518e-16,-7.632783294297951e-15,-8.881784197001252e-16,-4.0190073491430667e-14,7.105427357601002e-15,5.329070518200751e-15,0.0,2.842170943040401e-14,-1.1368683772161603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,-3.774758283725532e-15,-7.993605777301127e-15,8.881784197001252e-16,1.0302869668521453e-13,-4.263256414560601e-14,1.2434497875801753e-14,-2.842170943040401e-14,7.815970093361102e-14,1.5631940186722204e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1pa9
165,2.761679773755077e-15,-2.9976021664879227e-15,4.973799150320701e-14,4.440892098500626e-16,-9.50350909079134e-14,2.5579538487363607e-13,-4.440892098500626e-15,-3.836930773104541e-13,1.7763568394002505e-14,4.405364961712621e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.636779683484747e-16,-2.4424906541753444e-15,1.1723955140041653e-13,-1.3322676295501878e-15,3.907985046680551e-14,7.460698725481052e-14,1.7763568394002505e-15,-1.9895196601282805e-13,5.861977570020827e-14,7.105427357601002e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1tx7
166,-6.106226635438361e-16,-1.7763568394002505e-15,1.2079226507921703e-13,2.220446049250313e-16,1.2789769243681803e-13,9.947598300641403e-14,1.0658141036401503e-14,2.842170943040401e-14,1.4210854715202004e-14,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304512053934559e-15,3.752553823233029e-14,5.577760475716786e-13,-1.7319479184152442e-14,-4.440892098500626e-13,9.769962616701378e-14,-3.352873534367973e-14,2.948752353404416e-13,-9.681144774731365e-14,5.861977570020827e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1upf
167,8.881784197001252e-16,0.0,9.094947017729282e-13,0.0,-1.8189894035458565e-12,-1.1368683772161603e-12,0.0,0.0,4.547473508864641e-13,-2.1458390619955026e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-1.4210854715202004e-14,9.094947017729282e-13,-2.842170943040401e-14,2.9558577807620168e-12,1.1368683772161603e-12,-1.4210854715202004e-14,-6.821210263296962e-13,3.410605131648481e-13,1.1368683772161603e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1joc
168,2.525757381022231e-15,-4.440892098500626e-16,-1.5631940186722204e-13,-4.440892098500626e-16,1.1013412404281553e-13,7.638334409421077e-14,-1.2434497875801753e-14,5.186961971048731e-13,5.755396159656812e-13,4.689582056016661e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4980018054066022e-15,-6.661338147750939e-15,-3.623767952376511e-13,3.419486915845482e-14,2.2737367544323206e-13,-5.3290705182007514e-14,3.136380044566067e-14,-2.851052727237402e-13,4.263256414560601e-14,-4.489741911584133e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1ofz
169,-8.049116928532385e-16,2.886579864025407e-15,-9.210410212290299e-13,-9.2148511043888e-15,-1.1102230246251565e-14,-3.9457326295178063e-13,-5.773159728050814e-15,4.671818487622659e-13,3.2462921240039577e-13,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-15,-1.4876988529977098e-14,3.552713678800501e-15,4.884981308350689e-15,7.105427357601002e-15,-3.552713678800501e-15,6.8833827526759706e-15,-1.4210854715202004e-14,9.237055564881302e-14,6.972200594645983e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2a5c
170,-9.298117831235686e-16,-5.295763827461997e-14,2.3447910280083306e-13,-8.659739592076221e-15,-3.3306690738754696e-13,-1.1269873922969964e-12,-4.6629367034256575e-14,-7.860379014346108e-14,-3.197442310920451e-14,-8.526512829121202e-14,5.162537064506978e-15,1.199040866595169e-14,1.6697754290362354e-13,-1.865174681370263e-14,-2.1316282072803006e-13,-1.2789769243681803e-13,-7.815970093361102e-14,-1.9895196601282805e-13,1.1368683772161603e-13,1.9895196601282805e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-16,3.108624468950438e-14,-1.2789769243681803e-13,2.220446049250313e-14,3.197442310920451e-14,-3.268496584496461e-13,-1.7763568394002505e-14,-2.842170943040401e-14,-1.9184653865522705e-13,-1.6342482922482304e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2f6t
171,8.881784197001252e-16,-4.440892098500626e-15,-6.057376822354854e-13,-4.618527782440651e-14,-5.329070518200751e-15,-5.968558980384842e-13,6.039613253960852e-14,-7.105427357601002e-14,-4.263256414560601e-14,0.0,8.659739592076221e-15,-1.4210854715202004e-14,1.1368683772161603e-13,-1.9539925233402755e-14,1.0231815394945443e-12,3.410605131648481e-13,-9.592326932761353e-14,3.979039320256561e-13,-2.8421709430404007e-13,-1.1368683772161603e-12,-1.27675647831893e-15,3.552713678800501e-15,-7.105427357601002e-14,3.064215547965432e-14,-7.105427357601002e-14,1.6697754290362354e-13,5.995204332975845e-15,4.618527782440651e-14,-7.815970093361102e-14,-9.947598300641403e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,1.4210854715202004e-14,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1bzj
172,2.220446049250313e-16,2.842170943040401e-14,-2.347011474057581e-13,-5.329070518200751e-15,-3.552713678800501e-15,4.263256414560601e-14,1.2434497875801753e-14,1.7763568394002505e-15,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2612801348363973e-16,8.104628079763643e-15,-4.618527782440651e-14,-3.941291737419306e-15,2.1316282072803006e-14,6.217248937900877e-15,-1.2212453270876722e-15,-6.639133687258436e-14,5.773159728050814e-15,1.1129985821867194e-14,-3.1086244689504383e-15,-3.375077994860476e-14,1.1368683772161603e-13,5.329070518200751e-15,-9.237055564881302e-14,0.0,-4.884981308350689e-15,3.552713678800501e-15,-1.0658141036401503e-14,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1h4w
173,-2.6645352591003757e-15,0.0,3.410605131648481e-13,-7.105427357601002e-15,-1.1368683772161603e-13,-4.547473508864641e-13,-1.4210854715202004e-14,-3.410605131648481e-13,-1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5987211554602254e-14,7.105427357601002e-14,1.0231815394945443e-12,1.3322676295501878e-14,-6.679101716144942e-13,-1.0729195309977513e-12,9.547918011776346e-15,1.4921397450962104e-13,1.5720758028692217e-13,-9.325873406851315e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1m1b
174,5.551115123125783e-16,-5.5067062021407764e-14,3.623767952376511e-13,-1.3322676295501878e-15,-4.973799150320701e-14,-2.362554596402333e-13,1.7763568394002505e-15,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,7.105427357601002e-15,-9.947598300641403e-14,-3.552713678800501e-14,5.684341886080802e-14,2.8421709430404007e-13,-1.7763568394002505e-15,-4.973799150320701e-13,2.2737367544323206e-13,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,4.440892098500626e-16,-2.1316282072803006e-14,-7.549516567451064e-15,4.973799150320701e-14,1.4921397450962104e-13,8.881784197001252e-16,0.0,7.105427357601002e-15,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2ca8
175,0.0,0.0,-7.815970093361102e-14,-4.440892098500626e-15,-2.4868995751603507e-14,1.5631940186722204e-13,-5.329070518200751e-15,6.394884621840902e-14,2.1316282072803006e-14,1.0658141036401503e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.6645352591003757e-15,1.4210854715202004e-14,8.881784197001252e-16,-3.197442310920451e-14,1.4210854715202004e-14,-2.6645352591003757e-15,0.0,-1.4210854715202004e-14,-2.842170943040401e-14,1c5p
176,4.9960036108132044e-15,1.509903313490213e-14,7.958078640513122e-13,7.105427357601002e-15,-1.4210854715202004e-14,7.673861546209082e-13,-2.6645352591003757e-15,-4.121147867408581e-13,8.526512829121202e-14,1.4281908988778014e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432899320127035e-15,-1.7763568394002505e-15,1.7053025658242404e-13,7.993605777301127e-15,4.973799150320701e-14,-5.3290705182007514e-14,1.5987211554602254e-14,8.526512829121202e-14,-2.842170943040401e-14,3.694822225952521e-13,1xge
177,4.440892098500626e-16,-2.6645352591003757e-15,4.263256414560601e-14,1.7763568394002505e-15,-1.7763568394002505e-14,-1.1368683772161603e-13,3.552713678800501e-15,1.4210854715202004e-14,-2.842170943040401e-14,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5543122344752192e-15,1.0658141036401503e-14,7.105427357601002e-14,7.105427357601002e-15,0.0,-8.881784197001252e-15,7.105427357601002e-15,-1.8474111129762605e-13,-1.9539925233402755e-14,-1.6342482922482304e-13,-5.551115123125783e-17,-2.1094237467877974e-15,-7.549516567451064e-14,-4.579669976578771e-15,-5.329070518200751e-15,1.765254609153999e-14,-6.8833827526759706e-15,-3.375077994860476e-14,-4.884981308350689e-14,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1c5n
178,0.0,-2.4868995751603507e-14,1.4654943925052066e-13,-8.881784197001252e-16,-1.4566126083082054e-13,-5.870859354217828e-13,7.105427357601002e-15,-5.684341886080802e-14,-2.842170943040401e-14,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,-2.398081733190338e-14,-2.1316282072803006e-13,-1.9539925233402755e-14,-4.831690603168681e-13,-4.121147867408581e-13,3.9968028886505635e-14,-1.1368683772161603e-13,-1.2789769243681803e-13,1.9895196601282805e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,-7.105427357601002e-15,-8.526512829121202e-14,7.105427357601002e-15,1.1368683772161603e-13,-5.684341886080802e-14,-5.329070518200751e-15,0.0,2.842170943040401e-14,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1c86
